,Model,RMSE,NRMSE,MAPE,Weeks ahead,Location
749,Flusight-ensemble,213.96808057318967,0.6349201203952216,58.05804901725842,3,OK
750,Flusight-ensemble,222.62940353470975,0.6324698964054253,82.24491830943644,3,OR
751,Flusight-ensemble,350.96163760102604,0.7869095013475919,55.6182911854213,3,PA
752,Flusight-ensemble,8.2697873564089,0.6361374889545308,68.1978315756488,3,RI
753,Flusight-ensemble,137.56306975020019,3.5272581987230813,48.28716663768191,3,SC
754,Flusight-ensemble,33.54607788377592,0.6709215576755185,58.17093691747629,3,SD
755,Flusight-ensemble,193.45762886654705,0.8411201255067263,46.01991118253543,3,TN
756,Flusight-ensemble,567.8115004748257,0.7097643755935322,39.96098217702284,3,TX
757,Flusight-ensemble,7308.863877894489,0.6698005753202427,49.41926489772299,3,US
758,Flusight-ensemble,13.802682398806883,0.6572705904193754,46.310139639152304,3,UT
759,Flusight-ensemble,145.68498757580755,0.8992900467642443,44.24151785916581,3,VA
760,Flusight-ensemble,8.130291755233484,0.5420194503488989,28585812.82795372,3,VT
761,Flusight-ensemble,329.08277862205773,0.704674044158582,80.64646408389807,3,WA
762,Flusight-ensemble,138.31628503937853,0.6649821396123967,74.54775160722315,3,WI
763,Flusight-ensemble,100.29697567226182,1.2695819705349596,60.76792778895673,3,WV
764,Flusight-ensemble,34.03389673668494,1.0009969628436746,82.70808490432604,3,WY
765,Flusight-ensemble,42.15299738499628,1.5054641923212957,86.52981304026406,4,AK
766,Flusight-ensemble,208.08135973355027,5.945181706672864,83.60440360053687,4,AL
767,Flusight-ensemble,271.0301678599727,1.1835378509169114,73.32675828150977,4,AR
768,Flusight-ensemble,436.9201198302729,1.600439999378289,87.91986414772398,4,AZ
769,Flusight-ensemble,2020.0925947993387,1.7192277402547564,87.97195666605418,4,CA
770,Flusight-ensemble,107.00925193645641,2.4885872543361955,77.89361939881552,4,CO
771,Flusight-ensemble,105.35332599165976,1.1089823788595763,65.55956675807157,4,CT
772,Flusight-ensemble,48.5897112418152,1.388277464051863,86.45774736540054,4,DC
773,Flusight-ensemble,46.82413907377262,9.364827814754525,92.05974842767294,4,DE
774,Flusight-ensemble,373.36545131391307,1.24871388399302,54.65523739758714,4,FL
775,Flusight-ensemble,18.697776886571305,0.32237546356157415,18.401566789835478,4,GA
776,Flusight-ensemble,85.05023194276116,0.8257304072112732,69.87918101563349,4,IA
777,Flusight-ensemble,115.70004321520368,1.2178951917389862,97.68817204301075,4,ID
778,Flusight-ensemble,612.4447647020456,1.337215643454248,84.50520944231428,4,IL
779,Flusight-ensemble,297.933758019427,1.2362396598316474,70.10973607253281,4,IN
780,Flusight-ensemble,123.48279232346505,1.0464643417242803,84.93833017077799,4,KS
781,Flusight-ensemble,429.722648755409,1.4818022370876172,89.38005170487294,4,KY
782,Flusight-ensemble,59.51890455981192,0.9447445168224113,44.66454802259887,4,LA
783,Flusight-ensemble,140.04492643979165,0.9862318763365611,81.31442543079275,4,MA
784,Flusight-ensemble,207.20981262767245,1.8176299353304597,73.27835613217346,4,MD
785,Flusight-ensemble,24.272332874580545,1.2136166437290274,91.87174560373124,4,ME
786,Flusight-ensemble,205.68786086143945,1.7140655071786624,79.56943312562366,4,MI
787,Flusight-ensemble,304.57234400461465,2.6484551652575186,92.56993018335709,4,MN
788,Flusight-ensemble,372.20146002409257,1.1382307645996717,85.727954914912,4,MO
789,Flusight-ensemble,89.8443097808648,2.3643239416017052,32.469282251804984,4,MS
790,Flusight-ensemble,33.28714270660545,0.8759774396475117,86.49410066660417,4,MT
791,Flusight-ensemble,245.3278475819319,2.40517497629345,57.06141221293897,4,NC
792,Flusight-ensemble,19.474163992642126,1.2171352495401329,87.08626344594161,4,ND
793,Flusight-ensemble,40.24986970993635,2.2361038727742413,76.07003042682325,4,NE
794,Flusight-ensemble,8.84172413153491,1.768344826306982,88.38381386041154,4,NH
795,Flusight-ensemble,400.426672438288,1.5580804375030661,84.63974947408683,4,NJ
796,Flusight-ensemble,126.7797808189548,4.089670348998543,72.41845889759315,4,NM
797,Flusight-ensemble,195.89038825855647,2.0620040869321734,92.62074705236654,4,NV
798,Flusight-ensemble,590.9482912262239,1.6884236892177829,83.78821765505884,4,NY
799,Flusight-ensemble,399.5154091008197,1.26030097508145,76.37439414478241,4,OH
800,Flusight-ensemble,255.344315585427,1.042221696267049,74.10139859618025,4,OK
801,Flusight-ensemble,289.04225898733216,1.086625033786963,96.08596535081816,4,OR
802,Flusight-ensemble,470.11841334545943,1.2570011052017631,69.87577819487097,4,PA
803,Flusight-ensemble,10.653272035355727,0.8194824642581328,70.6368642167009,4,RI
804,Flusight-ensemble,102.15775735357289,5.675430964087384,43.01925735042813,4,SC
805,Flusight-ensemble,40.16241312732247,1.1474975179234994,71.78207954375131,4,SD
806,Flusight-ensemble,276.72030102614445,1.2031317435919324,62.480345911949684,4,TN
807,Flusight-ensemble,925.1779930304012,1.3235736667101594,55.223719432411066,4,TX
808,Flusight-ensemble,11110.460499007231,1.331231787563771,66.2503775372811,4,US
809,Flusight-ensemble,13.215272711501486,0.6292987005476899,44.66450392591164,4,UT
810,Flusight-ensemble,182.08004516181919,1.1239508960606122,48.717687858177456,4,VA
811,Flusight-ensemble,10.07832911492165,0.7752560857632038,80.28601443982747,4,VT
812,Flusight-ensemble,410.9868298573542,1.3343728242121893,90.99393702947502,4,WA
813,Flusight-ensemble,180.40714841712898,1.2107862309874426,89.46842329848516,4,WI
814,Flusight-ensemble,134.10254587443035,1.8121965658706807,75.96700476304076,4,WV
