,Model,Weeks ahead,Location,LS,CRPS,CS
727,Flusight-ensemble,3,IL,-10.0,368.5160487665324,0.49400000000000005
728,Flusight-ensemble,3,IN,-7.70142857499862,146.68698295957486,0.48733333313465127
729,Flusight-ensemble,3,KS,-10.0,66.77504183168627,0.49400000000000005
730,Flusight-ensemble,3,KY,-10.0,282.97195789721917,0.49400000000000005
731,Flusight-ensemble,3,LA,-4.801876812187483,49.179819172017,0.19046666090488443
732,Flusight-ensemble,3,MA,-5.003030070702679,60.5335418758205,0.460666665673256
733,Flusight-ensemble,3,MD,-9.481644651365372,119.31324653617146,0.460666665673256
734,Flusight-ensemble,3,ME,-10.0,15.50856173362456,0.49400000000000005
735,Flusight-ensemble,3,MI,-10.0,128.10605594268486,0.49400000000000005
736,Flusight-ensemble,3,MN,-10.0,209.10806765873778,0.49400000000000005
737,Flusight-ensemble,3,MO,-10.0,212.03395234360437,0.49400000000000005
738,Flusight-ensemble,3,MS,-5.961909740355696,55.35734576821587,0.17133332836627965
739,Flusight-ensemble,3,MT,-9.997507133486428,19.133761251924682,0.45066666537523276
740,Flusight-ensemble,3,NC,-7.336393261567928,134.9964148664952,0.32733332836627976
741,Flusight-ensemble,3,ND,-6.088230381723927,11.280922882534886,0.460666665673256
742,Flusight-ensemble,3,NE,-4.181123465182712,17.247776147809144,0.4139999976158143
743,Flusight-ensemble,3,NH,-4.064325252647037,3.934728526400787,0.36419999642372136
744,Flusight-ensemble,3,NJ,-10.0,256.754049511769,0.49400000000000005
745,Flusight-ensemble,3,NM,-10.0,88.39502732657668,0.49400000000000005
746,Flusight-ensemble,3,NV,-10.0,129.59985032824832,0.49400000000000005
747,Flusight-ensemble,3,NY,-10.0,357.06134767285374,0.49400000000000005
748,Flusight-ensemble,3,OH,-9.9474729871416,224.38242483521867,0.48066666626930243
749,Flusight-ensemble,3,OK,-6.511227131927019,146.63314134891638,0.46399999910593037
750,Flusight-ensemble,3,OR,-10.0,167.7078690253698,0.49400000000000005
751,Flusight-ensemble,3,PA,-10.0,286.1099655074916,0.49066666656732566
752,Flusight-ensemble,3,RI,-6.350091462005508,5.497659304337858,0.40399999731779107
753,Flusight-ensemble,3,SC,-7.770877402129397,98.55506549799144,0.3606666626930237
754,Flusight-ensemble,3,SD,-7.749700285202802,23.506749470236816,0.24739999552965175
755,Flusight-ensemble,3,TN,-7.113204059767072,148.02285521547486,0.4006666638851166
756,Flusight-ensemble,3,TX,-6.231536980044571,449.5549827038346,0.4839999997019768
757,Flusight-ensemble,3,US,-10.0,6031.182981806019,0.48066666626930243
758,Flusight-ensemble,3,UT,-3.627893249414901,8.051965908666556,0.17499999344348915
759,Flusight-ensemble,3,VA,-6.3564816420856,92.17583107432296,0.17740000357627872
760,Flusight-ensemble,3,VT,-5.496755042764083,4.829859820945975,0.2673333265781404
761,Flusight-ensemble,3,WA,-10.0,266.3622579776955,0.49400000000000005
762,Flusight-ensemble,3,WI,-9.401773704925366,104.90383504814487,0.49400000000000005
763,Flusight-ensemble,3,WV,-10.0,87.47202053203569,0.49400000000000005
764,Flusight-ensemble,3,WY,-10.0,28.21628908794965,0.49400000000000005
765,Flusight-ensemble,4,AK,-10.0,37.15106777192415,0.49400000000000005
766,Flusight-ensemble,4,AL,-5.81150623237968,130.19133763590543,0.43700000000000006
767,Flusight-ensemble,4,AR,-10.0,237.89882503888717,0.49400000000000005
768,Flusight-ensemble,4,AZ,-10.0,398.44876426543937,0.49400000000000005
769,Flusight-ensemble,4,CA,-10.0,1896.3343410079974,0.49400000000000005
770,Flusight-ensemble,4,CO,-9.205843821379379,89.37130127718837,0.49400000000000005
771,Flusight-ensemble,4,CT,-9.693210135713061,86.92660800793774,0.48900000000000005
772,Flusight-ensemble,4,DC,-10.0,42.82448908250249,0.49400000000000005
773,Flusight-ensemble,4,DE,-10.0,42.97832204842632,0.49400000000000005
774,Flusight-ensemble,4,FL,-8.0122597125657,290.30376158663097,0.4590000000000001
775,Flusight-ensemble,4,GA,-3.2880483605654742,16.10036452696545,0.2929999999999999
776,Flusight-ensemble,4,IA,-8.186282458827112,62.782785791733104,0.44900000000000007
777,Flusight-ensemble,4,ID,-10.0,102.92990748783494,0.49400000000000005
778,Flusight-ensemble,4,IL,-10.0,554.4387982146515,0.49400000000000005
779,Flusight-ensemble,4,IN,-10.0,258.2318698534036,0.49400000000000005
780,Flusight-ensemble,4,KS,-10.0,104.24459243962866,0.49400000000000005
781,Flusight-ensemble,4,KY,-10.0,398.74952389246914,0.49400000000000005
782,Flusight-ensemble,4,LA,-3.675992166364761,36.124416612006954,0.26400000000000007
783,Flusight-ensemble,4,MA,-10.0,114.51941682247144,0.49400000000000005
784,Flusight-ensemble,4,MD,-10.0,190.16140270472314,0.49400000000000005
785,Flusight-ensemble,4,ME,-10.0,20.407193761896284,0.49400000000000005
786,Flusight-ensemble,4,MI,-10.0,180.368250842444,0.49400000000000005
787,Flusight-ensemble,4,MN,-10.0,290.0381888038028,0.49400000000000005
788,Flusight-ensemble,4,MO,-10.0,326.83891509091995,0.49400000000000005
789,Flusight-ensemble,4,MS,-5.477936527209811,61.99050251771604,0.3290000000000001
790,Flusight-ensemble,4,MT,-10.0,26.23303497639433,0.49400000000000005
791,Flusight-ensemble,4,NC,-9.496200254582089,201.49710304517566,0.4740000000000001
792,Flusight-ensemble,4,ND,-9.612970319830348,15.659611514115001,0.49400000000000005
793,Flusight-ensemble,4,NE,-10.0,34.381925561579344,0.49400000000000005
794,Flusight-ensemble,4,NH,-7.859326199272611,6.897157791414607,0.4740000000000001
795,Flusight-ensemble,4,NJ,-10.0,368.5712697840546,0.49400000000000005
796,Flusight-ensemble,4,NM,-10.0,114.05838052391178,0.49400000000000005
797,Flusight-ensemble,4,NV,-10.0,180.8362498808895,0.49400000000000005
798,Flusight-ensemble,4,NY,-10.0,546.2702744876428,0.49400000000000005
799,Flusight-ensemble,4,OH,-10.0,341.43086449029977,0.49400000000000005
800,Flusight-ensemble,4,OK,-10.0,215.577436142073,0.49400000000000005
801,Flusight-ensemble,4,OR,-10.0,251.00934576648586,0.49400000000000005
802,Flusight-ensemble,4,PA,-10.0,409.34222304419774,0.49400000000000005
803,Flusight-ensemble,4,RI,-7.813446981596097,7.337266776372247,0.18420000000000009
804,Flusight-ensemble,4,SC,-7.50554617056692,69.92429008963981,0.2146000000000001
805,Flusight-ensemble,4,SD,-8.452269855771624,30.984459337919837,0.43900000000000006
806,Flusight-ensemble,4,TN,-10.0,240.1129762584191,0.49400000000000005
807,Flusight-ensemble,4,TX,-10.0,800.8151360302206,0.49400000000000005
808,Flusight-ensemble,4,US,-10.0,9293.094319646058,0.49400000000000005
809,Flusight-ensemble,4,UT,-3.3989520423024846,7.776264758955149,0.19860000000000008
810,Flusight-ensemble,4,VA,-8.858232463834414,140.26999444522204,0.4040000000000001
811,Flusight-ensemble,4,VT,-7.715935130848094,7.155005348095787,0.2590000000000001
812,Flusight-ensemble,4,WA,-10.0,376.4582362792312,0.49400000000000005
813,Flusight-ensemble,4,WI,-10.0,154.83631519136912,0.49400000000000005
814,Flusight-ensemble,4,WV,-10.0,118.59295443539597,0.49400000000000005
815,Flusight-ensemble,4,WY,-10.0,41.321659568877706,0.49400000000000005
816,GT-FluFNP,1,AK,-8.703615546866791,14.632103721272937,0.43599999913573273
817,GT-FluFNP,1,AL,-7.838078319427856,80.34054495180378,0.30819999779462826
818,GT-FluFNP,1,AR,-7.871630710534303,79.98007788492522,0.48999999994039545
819,GT-FluFNP,1,AZ,-6.2462133816877925,110.16769155768179,0.3419999974370003
820,GT-FluFNP,1,CA,-8.918254377666553,616.1795409776299,0.48399999985098846
821,GT-FluFNP,1,CO,-2.278761411861809,16.40458774089816,0.10739999257922182
822,GT-FluFNP,1,CT,-5.771002228838818,32.669530604587365,0.24399999627470983
823,GT-FluFNP,1,DC,-10.0,16.116395234684482,0.3659999980926515
824,GT-FluFNP,1,DE,-4.110806212885262,10.051625447264781,0.2470000000000001
825,GT-FluFNP,1,FL,-4.9056027403092965,111.62057911268212,0.251999996840954
826,GT-FluFNP,1,GA,-7.905097235880779,40.97777656393518,0.45799999931454666
827,GT-FluFNP,1,IA,-3.599985835879219,24.564871362863748,0.14199999204278002
828,GT-FluFNP,1,ID,-7.0383988388597665,15.804713076617645,0.1612000000000001
829,GT-FluFNP,1,IL,-9.181988818555505,190.74093402100374,0.49400000000000005
830,GT-FluFNP,1,IN,-6.132679991079305,88.00531439613185,0.40599999824166305
831,GT-FluFNP,1,KS,-4.2080170434265085,32.2709774734032,0.45999999889731413
832,GT-FluFNP,1,KY,-10.0,127.26930839583854,0.49400000000000005
833,GT-FluFNP,1,LA,-6.827150475898908,42.14162666153952,0.43199999907612807
834,GT-FluFNP,1,MA,-3.6041908615436506,30.07550218588325,0.09240000146031381
835,GT-FluFNP,1,MD,-10.0,70.93265602074561,0.48199999982118613
836,GT-FluFNP,1,ME,-4.296575512686058,5.720814027481493,0.28999999681115163
837,GT-FluFNP,1,MI,-4.536073956668856,46.87029685630385,0.26799999335408226
838,GT-FluFNP,1,MN,-9.944607837957566,79.89837116082563,0.49400000000000005
839,GT-FluFNP,1,MO,-6.023328395138103,108.3802615687373,0.4399999991953374
840,GT-FluFNP,1,MS,-6.949591824815002,51.62826301509625,0.20119999675154696
841,GT-FluFNP,1,MT,-3.6815156592712084,7.2979174969500535,0.17919999397993094
842,GT-FluFNP,1,NC,-7.941571884580545,74.2599590529521,0.3539999979138375
843,GT-FluFNP,1,ND,-3.585469224922621,4.182569850862869,0.09939999380111704
844,GT-FluFNP,1,NE,-3.839935607947875,10.112202055797729,0.3699999972581864
845,GT-FluFNP,1,NH,-1.8379011266422665,0.8706647201135242,0.16960000414252271
846,GT-FluFNP,1,NJ,-9.616129520782376,117.83274723624959,0.49400000000000005
847,GT-FluFNP,1,NM,-6.981147203962448,32.104530470043805,0.48199999982118613
848,GT-FluFNP,1,NV,-6.615017757674846,43.8676555989362,0.3011999973475934
849,GT-FluFNP,1,NY,-6.624696223459213,151.57271046254345,0.4619999995231629
850,GT-FluFNP,1,OH,-7.876980918794869,121.14752986838235,0.4919999999701977
851,GT-FluFNP,1,OK,-5.315607894591936,77.19380414228087,0.3139999949336053
852,GT-FluFNP,1,OR,-7.840398965513731,83.55935293541809,0.32619999806284916
853,GT-FluFNP,1,PA,-6.155852513923475,136.36842264716626,0.48399999985098846
854,GT-FluFNP,1,RI,-7.194681920248553,4.311096112551333,0.4459999992847443
855,GT-FluFNP,1,SC,-6.929178648850557,52.485953267317974,0.2799999962151052
856,GT-FluFNP,1,SD,-5.191417570461075,11.738373297062386,0.2839999956786634
857,GT-FluFNP,1,TN,-10.0,108.4247316767517,0.47199999967217454
858,GT-FluFNP,1,TX,-6.223794991124459,275.1155628612307,0.4779999997615815
859,GT-FluFNP,1,US,-8.677056128907452,3652.386833834901,0.49400000000000005
860,GT-FluFNP,1,UT,-5.384594376378537,5.965079537892015,0.44199999877810486
861,GT-FluFNP,1,VA,-10.0,101.97982636171412,0.45399999940395364
862,GT-FluFNP,1,VT,-3.383629766972291,2.9509069088954583,0.13519999627470977
863,GT-FluFNP,1,WA,-7.262202037043946,120.1652551676096,0.41399999880790717
864,GT-FluFNP,1,WI,-6.031518596996243,49.41283567395143,0.29399999657273307
865,GT-FluFNP,1,WV,-10.0,41.66364755166237,0.49400000000000005
866,GT-FluFNP,1,WY,-6.029815186535496,11.336898302860092,0.32619999785423287
867,GT-FluFNP,2,AK,-8.657143188358326,16.048681616936456,0.49400000000000005
868,GT-FluFNP,2,AL,-8.337240471626918,104.5368948387349,0.4015000000000001
869,GT-FluFNP,2,AR,-10.0,126.35845169357634,0.49400000000000005
870,GT-FluFNP,2,AZ,-8.379099288532485,170.65248036484968,0.4790000000000001
871,GT-FluFNP,2,CA,-10.0,957.5679774118564,0.49400000000000005
872,GT-FluFNP,2,CO,-1.9466050672309403,12.208343997221554,0.12419999999999995
873,GT-FluFNP,2,CT,-5.491099732291994,39.852350380725476,0.45150000000000007
874,GT-FluFNP,2,DC,-10.0,26.696823451116913,0.49400000000000005
875,GT-FluFNP,2,DE,-10.0,16.52000901145544,0.48650000000000004
876,GT-FluFNP,2,FL,-3.2222005146248662,87.76699405842069,0.28650000000000014
877,GT-FluFNP,2,GA,-8.457265652438224,61.5661723124752,0.28320000000000006
878,GT-FluFNP,2,IA,-3.916631349561268,27.894434502592027,0.16219999999999998
879,GT-FluFNP,2,ID,-10.0,50.3948934657074,0.49400000000000005
880,GT-FluFNP,2,IL,-10.0,287.2536338810898,0.49400000000000005
881,GT-FluFNP,2,IN,-6.4208985753682954,113.60180359909893,0.2925000000000001
882,GT-FluFNP,2,KS,-6.636404609006845,45.538523853095626,0.4715000000000001
883,GT-FluFNP,2,KY,-10.0,187.65755908667748,0.49400000000000005
884,GT-FluFNP,2,LA,-8.014607063504204,48.430889257349236,0.4165000000000001
885,GT-FluFNP,2,MA,-4.384835540988174,40.964191227164385,0.28900000000000015
886,GT-FluFNP,2,MD,-10.0,108.23831715074355,0.49400000000000005
887,GT-FluFNP,2,ME,-5.2314342599520804,7.254856195486873,0.38150000000000006
888,GT-FluFNP,2,MI,-5.088212330289597,53.259676892763785,0.41900000000000004
889,GT-FluFNP,2,MN,-10.0,131.55760345975673,0.49400000000000005
890,GT-FluFNP,2,MO,-6.591200851646544,133.26839280640374,0.45150000000000007
891,GT-FluFNP,2,MS,-9.667601951008887,97.12901395690683,0.4740000000000001
892,GT-FluFNP,2,MT,-4.498598734495407,9.681164326011867,0.3140000000000001
893,GT-FluFNP,2,NC,-9.592174640632896,104.39250259931431,0.49400000000000005
894,GT-FluFNP,2,ND,-4.86067772318259,6.494998468185225,0.3240000000000001
895,GT-FluFNP,2,NE,-3.1493288869182967,9.0665902828041,0.1579000000000001
896,GT-FluFNP,2,NH,-2.6079507131085866,1.715352152416823,0.10780000000000005
897,GT-FluFNP,2,NJ,-10.0,177.61302758717193,0.49400000000000005
898,GT-FluFNP,2,NM,-10.0,57.224764211280224,0.49400000000000005
899,GT-FluFNP,2,NV,-9.431366877894128,64.50388863022503,0.4115000000000001
900,GT-FluFNP,2,NY,-7.961316477204626,196.42683645246098,0.49400000000000005
901,GT-FluFNP,2,OH,-10.0,175.06906251466796,0.49400000000000005
902,GT-FluFNP,2,OK,-6.332785158012366,98.91480275225256,0.3140000000000001
903,GT-FluFNP,2,OR,-10.0,123.15996237461012,0.49400000000000005
904,GT-FluFNP,2,PA,-8.815399119238297,178.4318252137847,0.49400000000000005
905,GT-FluFNP,2,RI,-6.339977679806557,3.207978112870861,0.4040000000000001
906,GT-FluFNP,2,SC,-8.221740740504199,80.34594174850096,0.21650000000000014
907,GT-FluFNP,2,SD,-6.703062185312723,16.94509863792195,0.36400000000000005
908,GT-FluFNP,2,TN,-10.0,184.7688589916043,0.49400000000000005
909,GT-FluFNP,2,TX,-10.0,411.9470686752287,0.49400000000000005
910,GT-FluFNP,2,US,-10.0,5072.959180747989,0.49400000000000005
911,GT-FluFNP,2,UT,-4.203897575652224,5.082221800101426,0.4740000000000001
912,GT-FluFNP,2,VA,-10.0,142.9961313037475,0.48400000000000004
913,GT-FluFNP,2,VT,-4.003056058578584,3.5980259300084474,0.09110000000000003
914,GT-FluFNP,2,WA,-8.84433189590542,178.06324961883206,0.49150000000000005
915,GT-FluFNP,2,WI,-5.587903470622487,65.66436723096925,0.48650000000000004
916,GT-FluFNP,2,WV,-10.0,51.689407869435186,0.48900000000000005
917,GT-FluFNP,2,WY,-9.191666543584397,19.87452100171192,0.35650000000000015
918,GT-FluFNP,3,AK,-10.0,22.59535950639734,0.49400000000000005
919,GT-FluFNP,3,AL,-10.0,124.69550418764415,0.47733333283662804
920,GT-FluFNP,3,AR,-10.0,195.18408233224918,0.49400000000000005
921,GT-FluFNP,3,AZ,-10.0,260.24440995433855,0.49400000000000005
922,GT-FluFNP,3,CA,-10.0,1318.2719026695886,0.49400000000000005
923,GT-FluFNP,3,CO,-2.9027089537507345,23.827870248581124,0.2829999961256982
924,GT-FluFNP,3,CT,-8.801133215535534,54.15593179573872,0.49400000000000005
925,GT-FluFNP,3,DC,-10.0,37.40714169607201,0.49400000000000005
926,GT-FluFNP,3,DE,-10.0,24.278640620502212,0.49400000000000005
927,GT-FluFNP,3,FL,-4.92342441647373,144.57262766988887,0.2581333295583726
928,GT-FluFNP,3,GA,-10.0,103.72980686400899,0.49400000000000005
929,GT-FluFNP,3,IA,-5.362033635675331,34.15695843228907,0.22079999225139632
930,GT-FluFNP,3,ID,-9.957121461749404,64.87202808269363,0.49400000000000005
931,GT-FluFNP,3,IL,-10.0,408.383628708126,0.49400000000000005
932,GT-FluFNP,3,IN,-9.878832788046653,157.49362465596175,0.48066666626930243
933,GT-FluFNP,3,KS,-9.33544668368458,63.56564587557341,0.49400000000000005
934,GT-FluFNP,3,KY,-10.0,277.9611269208899,0.49400000000000005
935,GT-FluFNP,3,LA,-10.0,92.6214223821987,0.49400000000000005
936,GT-FluFNP,3,MA,-2.7999524739571267,34.44929206478324,0.3751999973177911
937,GT-FluFNP,3,MD,-10.0,163.71875338409643,0.49400000000000005
938,GT-FluFNP,3,ME,-10.0,13.40059841206824,0.49400000000000005
939,GT-FluFNP,3,MI,-6.993870516018261,86.86530006518133,0.4706666659712792
940,GT-FluFNP,3,MN,-10.0,204.3545303229346,0.49400000000000005
941,GT-FluFNP,3,MO,-10.0,185.75666464740416,0.49400000000000005
942,GT-FluFNP,3,MS,-10.0,159.12075038845194,0.49400000000000005
943,GT-FluFNP,3,MT,-6.146126296503703,13.575723635516718,0.3239999949336053
944,GT-FluFNP,3,NC,-10.0,198.22928908546342,0.49400000000000005
945,GT-FluFNP,3,ND,-5.059027347625685,8.657920803451026,0.4139999976158143
946,GT-FluFNP,3,NE,-3.24056952959382,11.173763181477547,0.32753332866430285
947,GT-FluFNP,3,NH,-3.0569179930439834,1.9567051204488617,0.09793332955837251
948,GT-FluFNP,3,NJ,-10.0,263.54664606887974,0.49400000000000005
949,GT-FluFNP,3,NM,-10.0,91.28635684200594,0.49400000000000005
950,GT-FluFNP,3,NV,-10.0,108.60588053087548,0.49400000000000005
951,GT-FluFNP,3,NY,-10.0,282.21441728810834,0.49400000000000005
952,GT-FluFNP,3,OH,-10.0,244.9387614604835,0.49400000000000005
953,GT-FluFNP,3,OK,-6.974633533686561,125.19005487692475,0.280666660308838
954,GT-FluFNP,3,OR,-10.0,163.44794857705898,0.49400000000000005
955,GT-FluFNP,3,PA,-10.0,285.80254846716315,0.49400000000000005
956,GT-FluFNP,3,RI,-6.919061896946772,4.063070511098978,0.3906666635870934
957,GT-FluFNP,3,SC,-10.0,126.7454781749063,0.49400000000000005
958,GT-FluFNP,3,SD,-7.1781487668425825,22.570378999123818,0.3106666612029077
959,GT-FluFNP,3,TN,-10.0,272.01191842713763,0.49400000000000005
960,GT-FluFNP,3,TX,-10.0,630.411429697344,0.49400000000000005
961,GT-FluFNP,3,US,-10.0,7397.3228039109335,0.49400000000000005
962,GT-FluFNP,3,UT,-5.129960387007557,6.666833314095354,0.4706666659712792
963,GT-FluFNP,3,VA,-10.0,215.13777014886537,0.49400000000000005
964,GT-FluFNP,3,VT,-5.696820060082821,4.643554552240604,0.36399999612569817
965,GT-FluFNP,3,WA,-10.0,255.3167739200043,0.49400000000000005
966,GT-FluFNP,3,WI,-10.0,92.55472861197764,0.49400000000000005
967,GT-FluFNP,3,WV,-10.0,83.27136388226754,0.49400000000000005
968,GT-FluFNP,3,WY,-10.0,27.680133527333805,0.49400000000000005
969,GT-FluFNP,4,AK,-10.0,36.597123701377235,0.49400000000000005
970,GT-FluFNP,4,AL,-10.0,169.21977505548546,0.49400000000000005
971,GT-FluFNP,4,AR,-10.0,260.0212910632771,0.49400000000000005
972,GT-FluFNP,4,AZ,-10.0,403.6094279592373,0.49400000000000005
973,GT-FluFNP,4,CA,-10.0,1748.4672500775146,0.49400000000000005
974,GT-FluFNP,4,CO,-5.2200308392384684,58.40555539303399,0.4552000000000001
975,GT-FluFNP,4,CT,-10.0,107.82941624262519,0.49400000000000005
976,GT-FluFNP,4,DC,-10.0,47.094492687197665,0.49400000000000005
977,GT-FluFNP,4,DE,-10.0,43.850865396113896,0.49400000000000005
978,GT-FluFNP,4,FL,-5.970577721558078,218.08772356082758,0.48400000000000004
979,GT-FluFNP,4,GA,-10.0,135.57140948708437,0.49400000000000005
980,GT-FluFNP,4,IA,-8.144771335125338,57.845538916646035,0.44900000000000007
981,GT-FluFNP,4,ID,-10.0,102.0780392341845,0.49400000000000005
982,GT-FluFNP,4,IL,-10.0,559.4930298559098,0.49400000000000005
983,GT-FluFNP,4,IN,-10.0,267.0739923946677,0.49400000000000005
984,GT-FluFNP,4,KS,-10.0,100.20936707164869,0.49400000000000005
985,GT-FluFNP,4,KY,-10.0,378.88438048730677,0.49400000000000005
986,GT-FluFNP,4,LA,-10.0,140.27254362402988,0.49400000000000005
987,GT-FluFNP,4,MA,-9.428305517402325,107.83773456500643,0.49400000000000005
988,GT-FluFNP,4,MD,-10.0,205.81729592423684,0.49400000000000005
989,GT-FluFNP,4,ME,-10.0,20.18146622959971,0.49400000000000005
990,GT-FluFNP,4,MI,-10.0,153.16623713090257,0.49400000000000005
991,GT-FluFNP,4,MN,-10.0,287.84271729221854,0.49400000000000005
992,GT-FluFNP,4,MO,-10.0,313.5500416344259,0.49400000000000005
993,GT-FluFNP,4,MS,-10.0,204.10948809771998,0.49400000000000005
994,GT-FluFNP,4,MT,-7.905779280285663,21.871546930937946,0.35900000000000004
995,GT-FluFNP,4,NC,-10.0,281.46550293695134,0.49400000000000005
996,GT-FluFNP,4,ND,-8.320512428068373,13.68516934353516,0.34400000000000014
997,GT-FluFNP,4,NE,-7.201669273786414,29.342014052193424,0.49400000000000005
998,GT-FluFNP,4,NH,-5.487017468141477,5.2159405573377,0.37900000000000006
999,GT-FluFNP,4,NJ,-10.0,366.96569154393273,0.49400000000000005
1000,GT-FluFNP,4,NM,-10.0,121.56634126641022,0.49400000000000005
1001,GT-FluFNP,4,NV,-10.0,169.73576886489417,0.49400000000000005
1002,GT-FluFNP,4,NY,-10.0,495.1296420270713,0.49400000000000005
1003,GT-FluFNP,4,OH,-10.0,379.3948990386978,0.49400000000000005
1004,GT-FluFNP,4,OK,-10.0,205.06090069506072,0.49400000000000005
1005,GT-FluFNP,4,OR,-10.0,242.65168767364995,0.49400000000000005
1006,GT-FluFNP,4,PA,-10.0,456.9864804818433,0.49400000000000005
1007,GT-FluFNP,4,RI,-7.734040258460998,7.088756054570432,0.33400000000000013
1008,GT-FluFNP,4,SC,-10.0,161.9041027903367,0.49400000000000005
1009,GT-FluFNP,4,SD,-9.157226470428025,30.395652446272827,0.48900000000000005
1010,GT-FluFNP,4,TN,-10.0,337.69190038814963,0.49400000000000005
1011,GT-FluFNP,4,TX,-10.0,926.0273086503964,0.49400000000000005
1012,GT-FluFNP,4,US,-10.0,10534.424199930647,0.49400000000000005
1013,GT-FluFNP,4,UT,-3.540278784929865,5.064907710594025,0.19500000000000006
1014,GT-FluFNP,4,VA,-10.0,270.3404578405068,0.49400000000000005
1015,GT-FluFNP,4,VT,-7.543716765711426,7.307301769381179,0.33900000000000013
1016,GT-FluFNP,4,WA,-10.0,375.2207229199989,0.49400000000000005
1017,GT-FluFNP,4,WI,-10.0,149.60210660072528,0.49400000000000005
1018,GT-FluFNP,4,WV,-10.0,115.39152130262391,0.49400000000000005
1019,GT-FluFNP,4,WY,-10.0,40.629859088805674,0.49400000000000005
1020,JHU_IDD-CovidSP,1,AK,-2.1395574081685416,5.778775990849304,0.21800001284480083
1021,JHU_IDD-CovidSP,1,AL,-5.352251350950345,195.40811666930958,0.343999996572733
1022,JHU_IDD-CovidSP,1,AR,-1.7829722660191056,31.201198431539076,0.16700000810623158
1023,JHU_IDD-CovidSP,1,AZ,-1.7291580490140213,66.83542765142015,0.10479999508261685
1024,JHU_IDD-CovidSP,1,CA,-5.979645831848082,430.3890497999014,0.48400000000000004
1025,JHU_IDD-CovidSP,1,CO,-2.516625535604629,17.515489646611584,0.09819999642372135
1026,JHU_IDD-CovidSP,1,CT,-2.498160415450973,16.451074355228663,0.13960000756978985
1027,JHU_IDD-CovidSP,1,DC,-7.064793923587374,12.132306374587264,0.1575999910891057
1028,JHU_IDD-CovidSP,1,DE,-2.950890635172342,8.301678877288754,0.14499999046325696
1029,JHU_IDD-CovidSP,1,FL,-2.320648241302945,72.94030369348278,0.17719999338388456
1030,JHU_IDD-CovidSP,1,GA,-4.8983610458856415,182.88093304019668,0.2691999966323377
1031,JHU_IDD-CovidSP,1,IA,-2.089832306712205,17.23671382492779,0.1951999954402448
1032,JHU_IDD-CovidSP,1,ID,-7.597662320764042,35.68984285578474,0.3799999983012677
1033,JHU_IDD-CovidSP,1,IL,-1.5371129355803377,57.74655241374703,0.08659999582767494
1034,JHU_IDD-CovidSP,1,IN,-2.98600286915673,126.5718295263365,0.19699999731779103
1035,JHU_IDD-CovidSP,1,KS,-1.416686276902788,9.962925342190605,0.1302000050365924
1036,JHU_IDD-CovidSP,1,KY,-1.740272191699248,41.08525901669576,0.10499999320507054
1037,JHU_IDD-CovidSP,1,LA,-4.168750378264736,58.802850930115696,0.1887999945759774
1038,JHU_IDD-CovidSP,1,MA,-1.6091084910423863,23.527132959179582,0.15260001063942905
1039,JHU_IDD-CovidSP,1,MD,-3.9982102988111388,60.97214519713416,0.19799999350309386
1040,JHU_IDD-CovidSP,1,ME,-8.79004979597332,7.549387524935836,0.49400000000000005
1041,JHU_IDD-CovidSP,1,MI,-1.7455276837370906,19.111174788849155,0.15400000646710396
1042,JHU_IDD-CovidSP,1,MN,-2.820362866964053,45.11321090769241,0.19619999409914024
1043,JHU_IDD-CovidSP,1,MO,-1.371742002510079,36.34704166364067,0.17200000917911518
1044,JHU_IDD-CovidSP,1,MS,-3.2984512934376475,39.39484921763748,0.12319999615550047
1045,JHU_IDD-CovidSP,1,MT,-3.6980620793468595,7.852482253201077,0.38799999827146536
1046,JHU_IDD-CovidSP,1,NC,-5.330970335425699,126.94173093961017,0.09799999248981486
1047,JHU_IDD-CovidSP,1,ND,-1.9103818376220396,2.2609213249901168,0.152200005185604
1048,JHU_IDD-CovidSP,1,NE,-3.906986923965963,32.86175530944342,0.2161999961853028
1049,JHU_IDD-CovidSP,1,NH,-2.321841699803916,1.596300965283969,0.3221999974370004
1050,JHU_IDD-CovidSP,1,NJ,-1.865020306183197,47.74020309629121,0.07720000336766239
1051,JHU_IDD-CovidSP,1,NM,-2.7258416167380606,25.841239831901117,0.22820000759959208
1052,JHU_IDD-CovidSP,1,NV,-2.72433418403856,50.937212203753106,0.24819999544024476
1053,JHU_IDD-CovidSP,1,NY,-1.5743975656950064,46.469322651825195,0.28600000685453403
1054,JHU_IDD-CovidSP,1,OH,-2.217779728446466,54.244674349791055,0.11739999904632573
1055,JHU_IDD-CovidSP,1,OK,-1.8182454293084913,34.3060704165106,0.08440000414252274
1056,JHU_IDD-CovidSP,1,OR,-7.317394515025235,81.37254396136571,0.49400000000000005
1057,JHU_IDD-CovidSP,1,PA,-2.0074680379491783,68.06722457538851,0.21100000259280194
1058,JHU_IDD-CovidSP,1,RI,-6.5630133563365085,4.044193311159918,0.4590000000000001
1059,JHU_IDD-CovidSP,1,SC,-5.4697041815240945,99.40647043715985,0.24219999630451214
1060,JHU_IDD-CovidSP,1,SD,-3.697912343360648,29.2318803061192,0.18610000000000007
1061,JHU_IDD-CovidSP,1,TN,-2.3517245602116703,75.44991888745567,0.1286000035762786
1062,JHU_IDD-CovidSP,1,TX,-2.5185842183507625,234.11075474684185,0.13420000336766233
